year,stcd,dv,dpres,redist ,dexp ,rexp
2014,3701,62.44581186,58.89003083,0,947512.81,22238
2014,3702,26.71830359,41.62384378,0,134511.77,3463666.18
2014,3703,78.6664289,74.45708376,0,1177555.29,8377.55
2014,3704,60.9153536,53.46432265,0,1277585,611659.15
2014,3705,57.77185811,51.74180328,0,1365699.13,62513.43
2014,3801,82.83714443,82.96370968,0,750831.02,42318.86
2014,3802,87.70347345,90.94567404,0,524913.65,0
2014,3803,39.36897598,43.61054767,0,407605.25,1546194.93
2014,3804,25.46366677,42.08924949,0,8787,486890.64
2014,3805,36.40389921,42.08924949,0,159848.37,1114805.56
2014,3806,43.7090673,48.73353597,0,943660.51,1674282.63
2014,3807,37.96108453,49.03943377,0,94265.93,1332058.32
2014,3808,38.09787054,49.94934144,0,1346514.37,2093799.84
2014,3809,36.47824507,36.37284701,0,22255,3924437.09
2014,3810,28.38858289,38.98477157,0,190059,977725.64
2014,3811,33.6928508,45.22357724,0,0,1185781.17
2014,3812,40.72230121,41.43870314,0,376714.84,1807453.99
2014,3813,67.11973934,66.8012109,0,956281.24,539202.58
2014,3814,,68.96551724,0,861701.05,
2014,3815,,48.53090172,0,,1059972.56
2014,3816,42.28047777,46.90982776,0,152536.68,1314731.6
2014,3817,56.75821413,56.12968592,0,878615.85,93600
2014,3818,,41.45601618,0,,1156372.43
2014,3901,59.65587891,67.27642276,0,1282281.36,12853
2014,3902,62.34725171,60.95820591,0,811117.49,13547.98
2014,4001,,40.81218274,0,,1317937
2014,4002,36.09797865,40,0,0,964753.76
2014,4003,28.78259172,34.45121951,0,19574.47,582705.41
2014,4004,,36.78861789,0,,588778.48
2014,4005,41.1194827,44.17426545,0,51446.36,1136134.23
2014,4006,73.94359571,71.61616162,0,2184698.37,0
2014,4007,40.00723416,44.89383215,0,238051.99,876373.93
2014,4101,33.47037301,40.79754601,0,175102.02,1684068.7
2014,4201,,26.11788618,0,,532408.94
2014,4202,23.73071706,31.46639511,0,0,992996.8
2014,4203,35.67307883,35.67073171,0,177280.44,1559068.12
2014,4204,37.71480187,33.63821138,0,1051656.59,643369.09
2014,4205,63.57901419,56.80894309,0,600091.39,83720.79
2014,4206,24.42035117,29.9188641,0,0,587242.87
2014,4207,27.66762208,33.36713996,0,0,1444428.87
2014,4208,25.76569027,33.16481294,0,84,629223.24
2014,4209,76.27827393,78.93145161,0,915467.02,36566
2014,4301,22.53365644,27.74974773,0,31398.5,695707.98
2014,4302,30.37063348,36.14213198,0,,507175.73
2014,4303,,34.72081218,0,,1261811.69
2014,4304,,25.10121457,0,,1388480.97
2014,4305,,34.7826087,0,,3408251.99
2014,4306,37.34163042,41.33738602,0,12826.87,1659725.24
2014,4307,35.32023643,39.18781726,0,74635.38,691303.71
2014,4308,,21.9858156,0,,2184911.66
2014,4309,,78.70837538,0,483696.29,
2014,4310,35.44352205,39.63227783,0,10500.62,1599939.21
2014,4311,,19.83805668,0,,1560656.96
2014,4312,26.94991061,32.18274112,0,80203.96,1317818.11
2014,4313,13.17677654,18.74366768,0,0,1693676.89
2014,4314,36.83207043,39.97975709,0,29082.53,595588.25
2014,4315,55.52414391,58.03842265,0,466828.16,129149.66
2014,4316,69.82253545,65.04559271,0,409513.03,0
2014,4317,33.40861116,38.43017329,0,0,1437622.76
2014,4318,74.35268599,76.94641052,0,384140.12,7668.99
2014,4319,19.27230662,25.35496957,0,58682,1885967.26
2014,4320,,59.73630832,0,1182967,
2014,4321,,38.79222108,0,,1567732.66
2014,4322,32.17376685,37.14574899,0,0,1299370
2014,4323,48.92351728,48.68421053,0,2677952.94,1437693.88
2014,4324,33.18693854,38.61788618,0,9517,431771.68
2014,4325,37.56957274,38.68986694,0,25125.98,1564454
2014,4326,,31.23092574,0,,1068922.72
2014,4327,34.63064929,38.70314083,0,315648.51,1081931.76
2014,4328,,60.90909091,0,937077.56,
2014,4329,,66.63296259,0,687925.69,
2014,4330,,80.24193548,0,546099.31,
2014,4331,33.29036862,39.1215526,0,67648.66,862690.1
2014,4332,36.44118035,42.1319797,0,8388.8,3015805.12
2014,4333,,72.65388496,0,1224552.49,
2014,4334,60.65709835,61.35216953,0,867734.58,121835.61
2014,4335,65.23588386,64.54918033,0,630989.94,243950.43
2014,4336,22.51650077,25.98584429,0,16651.42,972204.8
2014,4401,30.18739692,20.85889571,0,268195.7,527674.89
2014,4402,34.86080586,30.04115226,0,147222,665016.23
2014,4403,23.74547259,19.93865031,0,9948,785880.88
2014,4404,47.36198818,31.00616016,0,866594.58,5159839.83
2014,4501,67.48458538,68.22810591,0,700782.62,4557.69
2014,4601,35.33689682,46.2474645,0,108214.29,866738.26
2014,4602,41.20623379,50.75987842,0,876469.57,1605821.48
2014,4603,,79.7979798,0,473415.24,
2014,4604,38.4120763,49.34277048,0,30933.52,1082779.62
2014,4605,37.07149235,46.64634146,0,86054.45,1227680.93
2014,4606,,40.18311292,0,,1710543.21
2014,4607,37.78851811,42.29208925,0,534105.66,1408692.93
2014,4608,66.75038559,68.62348178,0,2789737.97,115577.76
2014,4609,,35.6122449,0,,889987.39
2014,4610,41.67164649,49.44275583,0,3036063.25,3403549.82
2014,4611,58.48523355,63.25910931,0,1455122.86,276141.63
2014,4701,55.03659472,55.54414784,0,2289912.54,701552.78
2014,4702,60.57434392,60.90534979,0,1112277.5,9984.99
2014,4703,38.46775864,49.12820513,0,204435.25,944900.63
2014,4704,,38.83196721,0,,981595
2014,4705,39.3169744,44.95884774,0,189061.51,2910112
2014,4706,62.9831914,57.65673176,0,1239105.78,23310.22
2014,4707,80.9742928,81.39773895,0,581722.86,10229
2014,4708,36.73217808,50.81799591,0,235196.22,991616.85
2014,4709,70.82508963,69.76506639,0,795120.49,11664.69
2014,4710,54.70158464,57.80287474,0,1744517.95,91317.53
2014,4801,36.08031458,36.3357216,0,447557.33,2021173.96
2014,4802,48.26501594,38.7755102,0,1993275.77,2010180.72
2014,4803,44.6861062,33.53783231,0,2645213.57,1647575.47
2014,4901,36.66680562,47.87878788,0,704510.02,8051589.53
2014,4902,68.46066981,69.12955466,0,896399.74,26723.42
2014,4903,56.51636184,55.57809331,0,1162176.49,304791
2014,4904,72.33118549,75.98385469,0,1045919.25,21964.33
2014,4905,30.44681811,38.08080808,0,13917,326996.44
2014,4906,41.85643488,46.30940344,0,277123.32,1191796.34
2014,4907,39.93388488,48.4295846,0,526935.08,1970452.97
2014,4908,34.95884759,48.12942366,0,22206.18,1066298
2014,5001,25.06148859,28.81002088,0,0,300949.02
2016,101,,34.93852459,0,,1172750.28
2016,102,45.38475554,33.70786517,0,0,1850535.64
2016,103,32.97687932,33.0942623,0,7348,1071289.42
2016,104,,17.79141104,0,,1394461.23
2016,105,33.20568661,32.60416667,0,61251.11,119723.76
2016,106,25.44176377,26.93498452,0,197378.52,769978.37
2016,107,,70.93495935,0,1087017.93,
2016,201,41.71968419,41.63822526,0,1098098.09,1322055.12
2016,301,53.87818036,49.41675504,0,1588705.07,1293719.68
2016,302,43.04150735,52.5980912,0,1585089.25,8004418.35
2016,303,,65.75342466,0,642529.38,
2016,304,28.5466478,28.88655462,0,35258.96,712872.46
2016,305,35.90483688,38.78852285,0,18649.88,947069.35
2016,306,37.86970941,44.7257384,0,6623.91,806820.62
2016,307,75.25306927,76.05932203,0,734379.24,32120.36
2016,308,,38.9064143,0,,360898.55
2016,309,60.94158361,58.75402793,0,2441662.77,273722.04
2016,401,,31.72268908,0,,808955.49
2016,402,38.68646615,44.31455898,0,28356.18,1640764.53
2016,403,,33.00865801,0,,568200.63
2016,404,,32.77486911,0,,464458.86
2016,501,40.94689781,39.37432578,0,134916.57,808869.52
2016,502,76.85009947,74.75622969,0,757560.62,4228
2016,503,59.35143171,56.74518201,0,879539.66,380024.03
2016,504,37.28011442,42.1221865,0,90885.98,1000517.91
2016,505,76.86851016,74.01069519,0,2007295.06,2700
2016,506,75.4270155,73.93162393,0,1003549.57,2805
2016,507,51.17137177,56.11587983,0,4192531.21,1355340.14
2016,508,37.74198094,41.99363733,0,31604.31,909665.99
2016,509,57.35952273,59.83086681,0,1154434.25,67038.68
2016,510,48.29954259,51.59574468,0,1586983.34,4183054.63
2016,511,72.05282201,75.90233546,0,425816.84,7789.5
2016,512,,90.83245522,0,3577235.57,
2016,513,90.78455482,92.78131635,0,1374381.11,4521
2016,514,80.86312651,80.86225026,0,609007.1,4140.06
2016,515,73.76679532,74.282678,0,1370215.24,632.75
2016,516,58.03484246,61.44067797,0,1760735.77,548941.25
2016,517,,78.28389831,0,3679115.6,
2016,518,71.14500046,78.41880342,0,1315754.03,26381.26
2016,519,73.94443247,77.22457627,0,1157330.99,5500
2016,520,70.75307575,75.21367521,0,1056631.2,418826.39
2016,521,43.26173645,58.16649104,0,655395.26,2822073.4
2016,522,32.43490548,44.98416051,0,0,1372432.87
2016,523,30.82488907,38.32271762,0,40357.4,8161454.49
2016,524,53.41908666,60.83690987,0,3120305.56,2295813.98
2016,525,46.86993847,53.56762513,0,1703542.69,1679628.36
2016,526,60.37951246,61.66134185,0,2023025.27,431832.35
2016,527,67.42036133,69.91525424,0,821116.26,208248.35
2016,528,77.98667944,76.37711864,0,973437.67,0
2016,529,,82.22222222,0,1615771.97,
2016,530,72.63839153,72.89029536,0,523951.14,0
2016,531,56.06753853,61.18769883,0,2011901.87,697268.25
2016,532,,70.62566278,0,855099.07,
2016,533,66.4398475,71.89819724,0,1116571.91,73968.91
2016,534,,88.65323436,0,1668558.97,
2016,535,72.39091233,71.56448203,0,443521.07,3747.65
2016,536,62.05393415,54.60251046,0,2603224.23,362037.43
2016,537,,89.92654774,0,679228.98,
2016,538,70.47829946,70.97457627,0,1501063.31,0
2016,539,42.76957063,54.55508475,0,76513.51,3663387.68
2016,540,,86.52631579,0,613085.03,
2016,541,64.95137414,64.82465462,0,999113.21,252473.09
2016,542,41.17788197,43.67088608,0,159128.08,1276116.53
2016,543,76.08420343,82.43953733,0,1050764.92,3196.12
2016,544,,87.0933893,0,1896569.59,
2016,545,41.44024833,52.86624204,0,117761.42,1690947.44
2016,546,,70.38216561,0,918038.25,
2016,547,63.72144539,66.88034188,0,590221.68,68687.81
2016,548,41.68026474,50.90329437,0,102343.67,659108.23
2016,549,49.73867905,53.99361022,0,2051589.43,6311313.06
2016,550,36.54873529,42.03821656,0,23654.09,936452.99
2016,551,72.75415489,75.89852008,0,1069031.38,76403.12
2016,552,56.52568485,62.00640342,0,2600005.82,1438632.75
2016,553,67.0092539,68.54410202,0,470870.68,35278
2016,601,71.00893222,74.8373102,0,1176316.68,60692.41
2016,602,60.48105892,61.69045005,0,1331751.71,167116.24
2016,603,42.49494557,43.47826087,0,1685037.24,2042118.59
2016,604,33.24853713,37.40458015,0,73644.44,759701.8
2016,605,33.12638489,36.72566372,0,13779.54,340108.97
2016,606,45.56048614,54.86338798,0,3132175.95,3574756.56
2016,607,58.09891107,56.60792952,0,1738254.37,51319.76
2016,701,65.50659355,62.06896552,0,1615369.72,21169.79
2016,702,65.26235518,51.53439153,0,1154847.28,50797.88
2016,703,69.03716729,58.04776739,0,1150878.91,0
2016,704,59.90112747,61.95426195,0,1144648.03,161189.52
2016,705,58.0004077,52.14211076,0,1447329.34,98931.97
2016,801,57.54616797,56.03357817,0,1451279.77,221665.5
2016,901,30.90014248,29.46708464,0,54600.77,1113704.51
2016,902,30.78206034,31.61157025,1,136763.01,2047935.63
2016,903,41.29189747,41.70124481,1,602081.92,794643.44
2016,904,28.22986692,35.44698545,1,50194.24,833240.76
2016,905,64.23430205,63.06584362,1,363409.22,88805.34
2016,906,41.43264668,41.21900826,1,42518.11,3928266.85
2016,907,51.4784148,53.82198953,1,1071897.72,1828019.08
2016,908,34.02665882,39.22996878,0,61906,772848.12
2016,909,57.48482021,56.67011375,1,1189875.53,31975.43
2016,910,64.86867175,63.9089969,1,14388.35,50734.93
2016,911,32.58519736,33.40184995,1,57243.04,1010409.94
2016,912,31.40917956,40.33264033,1,44032,1751756.14
2016,913,51.90309182,51.66666667,1,1983386.46,2230282.46
2016,914,61.78706564,59.45945946,1,847945.54,3241.06
2016,915,42.53879438,44.8024948,1,37571.54,1199262.94
2016,916,40.23207123,44.46742503,1,55021.43,918163.59
2016,917,35.64898777,36.00823045,1,149553.82,918536.35
2016,918,44.55567602,45.27720739,1,10862988.41,2872938.76
2016,919,34.10451276,38.6199794,0,15122.46,4836704.32
2016,920,80.31200461,81.58697864,1,843089.12,0
2016,921,64.0833242,59.97952917,1,904770.06,49825.33
2016,922,58.93532633,58.07770961,1,1715240.17,24648.18
2016,923,58.34392106,63.35721597,1,4242401.09,123263.44
2016,924,,84.43540183,1,397311.07,
2016,925,37.63978834,49.12820513,1,37577.3,1529748.66
2016,926,43.7407211,58.27338129,1,1401133.03,3852722.34
2016,927,45.10614335,60.1025641,1,888454.46,3436514.81
2016,1001,,42.03494347,0,,987256.84
2016,1002,61.22984843,55.95116989,0,1058907.1,44957.38
2016,1003,31.65340203,33.77960865,0,0,1216231.22
2016,1004,75.71945972,77.23076923,0,450610.66,7039
2016,1005,84.43914303,87.71929825,0,1058522.33,10106.94
2016,1006,38.31751047,49.21135647,0,0,2462526.7
2016,1007,39.61831558,46.71532847,0,0,390260.26
2016,1008,32.35708065,35.209826,0,0,1043968
2016,1009,,19.87641607,0,,1333814
2016,1010,,36.869207,0,,425435.32
2016,1011,32.59422612,36.92468619,0,0,915365.12
2016,1012,38.3991472,41.70081967,0,10440,1098325.93
2016,1013,,72.74590164,0,938788.3,
2016,1014,,22.76004119,0,,777699.83
2016,1101,75.98536904,67.41452991,0,489871.41,0
2016,1102,81.15677668,67.47252747,0,1295662.48,0
2016,1201,31.81838651,28.50729517,0,320424.19,877578.38
2016,1202,31.84920593,35.34994069,0,0,933105.89
2016,1301,74.09657627,77.89256198,0,621691.5,20150
2016,1302,79.80762048,80.32955716,0,838787.75,0
2016,1303,,58.04416404,0,675798.29,
2016,1304,,86.14900315,0,560492.3,
2016,1305,71.1693818,74.68220339,0,829547.64,51597.36
2016,1306,40.77598496,53.74732334,0,104678.51,3357095.91
2016,1307,84.23954334,90.47619048,0,503244.38,0
2016,1308,58.31492813,61.48148148,0,2646752.35,315249.26
2016,1309,66.48371148,73.78947368,0,1307371.56,202329.6
2016,1310,52.60516837,65.53911205,0,5057592.74,5650246.2
2016,1311,60.44786681,62.4602333,0,1761939.94,751139.49
2016,1312,42.22865727,42.22689076,0,995539.36,2340925.06
2016,1313,40.33505728,47.0713525,0,23337.01,2364757.42
2016,1314,40.69512595,47.9144385,0,22725.36,1301824.3
2016,1315,,25.73529412,0,,3398401.99
2016,1316,,40.8315565,0,,1024440.33
2016,1317,60.30801065,49.62805526,0,2183498.35,0
2016,1318,27.8654442,35.46325879,0,61943,2228898.33
2016,1401,,56.58995816,0,949664.81,
2016,1402,38.38751518,37.84067086,0,649084.99,2080501.63
2016,1403,24.68897124,31.61764706,0,0,1611227.82
2016,1404,32.05699271,31.95767196,0,0,1178655.37
2016,1405,35.81458968,43.75,0,147903.43,1233226.07
2016,1406,27.85904138,28.81177708,0,7246.15,1356932.2
2016,1407,62.694366,61.97478992,0,983464.71,5102
2016,1408,33.21591985,32.35602094,0,11249,987262.11
2016,1409,42.76990878,35.88667366,0,1419849.79,3601734.05
2016,1501,46.16191264,48.13631523,0,2945150.95,2403972.06
2016,1502,53.73987832,47.82146652,0,699336.2,208818.45
2016,1503,42.62981298,48.12834225,0,1961681.69,2468355.99
2016,1504,38.67686199,35.48728814,0,149415.31,957450
2016,1601,,25.96153846,0,,1635626.43
2016,1602,34.82601378,40.12875536,0,0,1530822.51
2016,1603,44.17706345,50.64377682,0,569870.49,4081243.76
2016,1604,32.79569243,35.40772532,0,264191.25,1461220.83
2016,1701,27.35804519,24.81827622,0,17415.92,1070732.08
2016,1702,,29.02208202,0,,1318277.41
2016,1703,63.4991958,57.91139241,0,768222.18,4680
2016,1704,28.67949035,31.00529101,0,0,430426.25
2016,1705,,18.02265705,0,,1363365.48
2016,1706,38.9109716,41.87035069,0,451695.24,2604489.66
2016,1801,,27.98742138,0,,3650778.44
2016,1802,,77.0661157,0,1175669.68,
2016,1803,,30.25906736,0,,379115.16
2016,1804,34.77368252,37.65432099,0,469876.13,1005718.09
2016,1805,,34.93852459,0,,439482.93
2016,1806,,32.35908142,0,,1603483.56
2016,1901,58.03042475,57.92291221,0,296523.89,102072.33
2016,1902,45.19873053,44.43243243,0,3498450.16,3388851.99
2016,2001,29.93159944,35.11530398,0,0,819587.77
2016,2002,65.19982359,62.83924843,0,1150355.61,225859.64
2016,2003,65.10397709,66.21052632,0,760921.65,570012.2
2016,2004,77.57135718,80.18575851,0,1478598.99,0
2016,2005,69.6403187,66.11226611,0,3846648.1,53054.16
2016,2006,58.26232315,58.42931937,0,1959657.49,1177144.69
2016,2007,77.445735,78.64583333,0,1027256.01,0
2016,2008,63.90150243,67.64397906,0,2203493.34,65767.88
2016,2101,,61.04589114,0,1409575.55,
2016,2102,,60.43010753,0,879240.05,
2016,2103,68.76554184,62.17948718,0,1146668.15,42809.87
2016,2104,70.16057939,62.84501062,0,1797668.25,18632.67
2016,2105,,72.94736842,0,669000.12,
2016,2106,,59.49098621,0,1634839.69,
2016,2107,,87.60416667,0,695853.17,
2016,2108,72.5109227,63.71308017,0,528715.64,48129.1
2016,2109,62.36583204,55.67338282,0,444154.18,261805.18
2016,2201,42.18923098,38.73015873,0,2059958.93,1377305.77
2016,2202,34.18747039,40.63829787,0,16088.15,1309020.13
2016,2203,38.68110681,44.98933902,0,26310.9,799297.29
2016,2204,34.23266599,36.83651805,0,12711,1045552.12
2016,2205,63.52995143,52.20588235,0,706564.67,0
2016,2206,38.30302102,45.54140127,0,1152059.41,2546883.56
2016,2207,42.09769077,40.99576271,0,2516794.28,2575216.79
2016,2208,41.1513365,46.45502646,0,771643.32,1588475.7
2016,2209,60.76147755,54.09663866,0,1279793.74,0
2016,2210,33.85519794,33.12368973,0,48426.12,3970681.06
2016,2211,43.14938033,47.68421053,0,1169613.05,1376818.13
2016,2212,68.7448371,63.79853095,0,1056245.1,20073
2016,2213,83.05935348,81.32094943,0,622192.61,0
2016,2214,80.77574627,81.23076923,0,700510.92,0
2016,2301,50.37961859,41.87568157,0,1610108.27,370919.23
2016,2302,49.02500842,49.34640523,0,4799017.54,1035971.94
2016,2303,43.13901917,55.09761388,0,1974811.76,5776224.64
2016,2304,62.68256812,66.7752443,0,966856.3,62633.03
2016,2305,75.60370693,79.93492408,0,2472467.93,0
2016,2306,34.32257776,36.04777416,0,0,1767927.84
2016,2307,52.51663182,33.40517241,0,684956.19,19563.84
2016,2308,50.28201478,41.59482759,0,2892902.31,3777616.71
2016,2401,28.90717006,33.12883436,0,0,950930.06
2016,2402,69.71854215,64.43768997,0,1029507.38,0
2016,2403,31.44758844,37.5127421,0,0,1153288.68
2016,2404,29.94459641,28.89344262,0,61077.05,609274.42
2016,2501,79.07489648,80.37578288,0,738018.68,0
2016,2502,39.15295881,44.57323498,0,463311.27,1526930.25
2016,2503,29.16775335,29.51680672,0,0,1012689.21
2016,2504,29.10419118,30.97251586,0,216337.44,918745.78
2016,2505,60.64978047,57.12777191,0,793180.46,123800.91
2016,2506,29.48769522,33.43881857,0,0,1465582.25
2016,2507,28.85567806,25.97266036,0,20964.32,1640591.29
2016,2508,23.35182338,21.78423237,0,0,1231600
2016,2601,41.91504996,38.89,0,2704818.6,6062277.48
2016,2701,30.54736164,30.17429194,0,0,375031.73
2016,2702,49.37847187,37.5127421,0,2524959.12,1579008.03
2016,2703,,28.89344262,0,,773856.83
2016,2801,68.26566536,65.39278132,0,831769.5,30999.3
2016,2802,38.78109103,43.29334787,0,211306.83,920531.45
2016,2803,50.68030849,49.46808511,0,1715492.88,2074061.09
2016,2804,52.15455718,52.60361318,0,2238399.73,1931341.23
2016,2901,50.76803568,49.15611814,0,1554745.36,1545515.37
2016,2902,52.33286114,51.26315789,0,2182810.77,104872.73
2016,3001,61.98214594,62.6680455,0,2358006.4,209797.03
2016,3002,38.59584366,47.61904762,0,127591.76,1640946.72
2016,3003,39.58934814,46.79089027,0,0,1918372.99
2016,3004,34.47410393,42.3553719,0,194236.84,665374.49
2016,3005,52.25522819,49.43005181,0,4720617.11,4361463.81
2016,3006,64.62396508,58.05785124,0,1879868.25,75669.78
2016,3007,44.36261743,50.5723205,0,305973.52,1278475.07
2016,3008,80.64463997,77.88065844,0,582646.82,0
2016,3009,71.32857932,66.0164271,0,1370693.18,99778.6
2016,3010,87.8282238,86.93877551,0,492535.99,0
2016,3011,40.11637762,49.53464323,0,0,1672002.44
2016,3012,66.25474278,67.14876033,0,1030812.46,0
2016,3101,65.14730166,59.51557093,0,2038669.08,0
2016,3102,37.26037937,44.33333333,0,391168.54,975999.4
2016,3103,62.41704531,58.53107345,0,1876450.93,98904.39
2016,3201,41.78122597,43.6401241,0,3869132.82,4086326.31
2016,3202,37.94502676,45.30443756,0,373519.18,1310730.13
2016,3203,52.86463832,53.14109166,0,2368534.31,1148691.2
2016,3204,59.54857931,54.9382716,0,1662475.22,445990.22
2016,3205,86.83384898,87.09349593,0,1031865.64,44037.93
2016,3206,72.94987789,66.97530864,0,829336.66,0
2016,3207,90.7828123,89.31140802,0,942899.8,0
2016,3208,,86.23853211,0,791629.45,0
2016,3209,,85.29111338,0,719156.42,
2016,3210,78.12718294,80.63851699,0,1249189.56,68903.04
2016,3211,37.36212208,44.96919918,0,31961.94,1807089.33
2016,3212,83.18400305,86.05371901,0,1709742.28,0
2016,3213,92.79434619,94.47287615,0,783253.16,0
2016,3214,82.85260369,79.69230769,0,3135513.46,96104.15
2016,3215,96.43283261,95.03546099,0,276835.84,0
2016,3216,,76.94672131,0,1223216.42,
2016,3217,,60.41237113,0,1260912.01,
2016,3218,55.60874175,49.01144641,0,1974901.69,224130.92
2016,3219,45.71805007,46.14572334,0,5031761.19,2922131.3
2016,3220,67.89319191,57.14285714,0,1020207.57,0
2016,3221,31.59467327,42.59850905,0,1235847.75,2631084.99
2016,3222,46.8860531,41.76408077,0,1660309.43,889095.44
2016,3223,42.4068604,42.14437367,0,1643936.99,3072933.93
2016,3224,39.44320927,51.91082803,0,1485697.6,2431861.59
2016,3225,56.18857494,58.66807611,0,1614652.78,221477.29
2016,3226,74.58065723,60.25104603,0,617043.91,0
2016,3227,32.80390123,37.09167545,0,0,1085159.37
2016,3301,70.32183223,68.87755102,1,857160.04,21148
2016,3302,43.29141991,45.04132231,1,83558.88,2786514.67
2016,3303,32.79878653,37.88501027,1,0,695578.94
2016,3304,68.21783411,70.74688797,1,793951.71,89822.27
2016,3305,41.59831454,40.98867147,1,0,1205016.4
2016,3306,40.77089563,42.46153846,1,93299.76,697129.76
2016,3307,39.086182,40.92307692,1,14887.38,742685.16
2016,3308,41.22707363,42.28395062,1,400287.42,2445102.02
2016,3309,41.81772248,44.03292181,1,59507.93,1210766.06
2016,3310,36.86096116,37.43589744,1,382913.33,2670567.42
2016,3311,35.91102284,34.87654321,1,48666.47,625816.42
2016,3312,67.0240481,70.66115702,1,844480.86,41628.12
2016,3313,43.89662777,45.17453799,1,75777.8,591736.07
2016,3401,25.56870055,30.19,0,213602.98,1033730.28
2016,3501,40.78407931,46.55532359,0,246494.17,694473.37
2016,3502,33.55312764,41.57068063,0,0,844399.79
2016,3503,68.57398808,70.08368201,0,681184.44,0
2016,3504,32.01113813,32.31578947,0,81874.2,422966.51
2016,3505,29.09988956,36.69141039,0,0,760311.1
2016,3506,29.32404089,27.8125,0,4890.34,1350957.09
2016,3507,31.13955096,34.41762854,0,9072.85,825887.18
2016,3508,28.17278349,31.97492163,0,3774,866936.79
2016,3509,68.68654676,61.65966387,0,702774.18,32382.68
2016,3510,33.76705915,46.16998951,0,8434.05,1189263.66
2016,3511,80.25379436,82.56410256,0,621791.25,21620.08
2016,3512,30.95266884,44.05888538,0,22896.78,1895942.7
2016,3513,67.73337836,53.39602926,0,1252585.81,0
2016,3514,37.39153037,43.99164054,0,248477,2028677.12
2016,3515,33.83540128,41.91176471,0,38130.71,2599706.99
2016,3516,34.67062473,41.31799163,0,17945.65,1768258.71
2016,3601,,34.75026567,0,,1134451.14
2016,3602,24.73456345,23.82445141,0,0,1620254.08
2016,3603,21.70913408,22.11640212,0,0,1091333.37
2016,3604,27.25157244,30.10638298,0,0,1529341.82
2016,3605,39.1991862,42.79569892,0,67794.59,847767.97
2016,3701,61.72609935,62.41830065,0,941672.71,0
2016,3702,28.09332125,39.18191604,0,0,3328855.23
2016,3703,,75.8583691,0,1136839.04,0
2016,3704,58.30996562,50.05428882,0,886114.95,57044.96
2016,3705,55.42606154,52.27272727,0,1569297.38,277853.44
2016,3801,82.20159861,81.37154555,0,722505.14,0
2016,3802,90.17713095,92.24489796,0,1498444.63,0
2016,3803,,36.42039542,0,,1219325.08
2016,3804,33.94371257,38.76698015,0,0,612699.19
2016,3805,32.83556878,34.96868476,0,107193.05,1232583.08
2016,3806,42.7622776,50.3131524,0,393931.45,2360488.65
2016,3807,40.53311972,51.19418484,0,198953.87,2172511.18
2016,3808,45.57426382,49.8960499,0,2833967.38,926716.6
2016,3809,36.65914145,28.07017544,0,257322.64,4293980.17
2016,3810,29.83112203,31.36033229,0,71898.11,1001713.54
2016,3811,36.33217441,37.62993763,0,413748.07,1031942.48
2016,3812,38.23815993,39.23395445,0,247416.97,1674103.8
2016,3813,,67.31958763,0,1042401.16,
2016,3814,74.36613728,68.37256909,0,817551.7,15689.32
2016,3815,39.43770711,46.04166667,0,21559.94,1754284.94
2016,3816,44.38047188,46.42857143,0,1148979.24,1694547.87
2016,3817,53.80401414,44.77766287,0,861672,31056.78
2016,3818,,39.85507246,0,,1129959.96
2016,3901,64.76282144,63.41719078,0,913194.34,87316.24
2016,3902,65.43859908,53.73291272,0,989612.96,2834.26
2016,4001,38.6148445,43.02449414,0,26238.77,165469.81
2016,4002,37.33040471,40.6743941,0,69903.87,744980.15
2016,4003,27.08666038,30.20833333,0,9166,715207.8
2016,4004,31.57713451,36.43083421,0,100011.58,1588411.29
2016,4005,39.54965768,40.37460978,0,700295.05,1317527.76
2016,4006,71.73951606,68.79505664,0,2174025,0
2016,4007,38.98316806,40.26776519,0,95568.25,966223.53
2016,4101,35.89721412,34.01287554,0,402432.86,3071850.33
2016,4201,16.4438283,20.43568465,0,0,309828.08
2016,4202,24.35447347,31.32911392,0,0,509943.24
2016,4203,30.28617668,31.58995816,0,100120.43,1151336.93
2016,4204,34.96589353,28.54166667,0,47821.61,541926.97
2016,4205,62.5533735,59.70464135,0,633841.14,90818.51
2016,4206,23.46260252,24.6105919,0,6101.94,2819757.52
2016,4207,24.55493105,29.46708464,0,0,1503428.06
2016,4208,26.73277776,31.64948454,0,0,1284633.77
2016,4209,80.67110372,79.65056526,0,291800.44,0
2016,4301,24.61875345,25.94871795,0,12557.47,893598.65
2016,4302,37.27126352,45.13089005,0,13900.98,623230.11
2016,4303,36.09982052,42.55765199,0,0,1181909.94
2016,4304,,22.42798354,0,,910934.89
2016,4305,,35.36082474,0,,3207303.01
2016,4306,40.0836493,43.60041623,0,13051.6,1348463.14
2016,4307,43.82643338,50.73221757,0,62159.16,1195460.96
2016,4308,,24.74120083,0,,4028312.5
2016,4309,80.64374108,81.50051387,0,602159.38,0
2016,4310,40.13814711,45.23560209,0,7186.34,1730835.84
2016,4311,,19.71104231,0,,1630310.55
2016,4312,27.89942424,34.20502092,0,0,1088164.59
2016,4313,,17.45867769,0,,1698238.18
2016,4314,38.14390512,39.7515528,0,24509,533946.67
2016,4315,60.33133834,58.63495346,0,2305694.4,17069.56
2016,4316,,71.39852787,0,353785.19,
2016,4317,36.69307686,40.79915878,0,47063.07,1740364.13
2016,4318,75.65994669,79.2746114,0,579702.28,37309.1
